parcelid,tax_value,value_pred_mean,value_pred_median,value_pred_lm,value_pred_glm,value_pred_lars,value_pred_lm2
12016507,588815.0,401186.33897808794,348476.0,284672.0,281806.7603415897,282585.79611531895,303536.0
12071067,81556.0,401186.33897808794,348476.0,265216.0,265495.79319159035,266022.91421168024,292704.0
12149099,355000.0,401186.33897808794,348476.0,204800.0,203856.71608287218,204496.85115225217,235488.0
14417189,81827.0,401186.33897808794,348476.0,380928.0,375405.40894737706,375537.2699456973,326528.0
11161278,182283.0,401186.33897808794,348476.0,200704.0,201741.49199655524,201877.98905663367,223280.0
11268020,182000.0,401186.33897808794,348476.0,73728.0,75284.86099533562,74050.82888625452,106856.0
14635067,392970.0,401186.33897808794,348476.0,387072.0,389722.4070662823,389678.29635218263,393856.0
14711662,277000.0,401186.33897808794,348476.0,306176.0,308387.9191992398,309298.74659877643,287568.0
14731811,350514.0,401186.33897808794,348476.0,337920.0,333713.65685255005,334267.1897776605,410016.0
11317904,179802.0,401186.33897808794,348476.0,289792.0,293229.2998552861,294228.06295212824,219680.0
11321061,337862.0,401186.33897808794,348476.0,429056.0,428209.3112140272,431012.8897601062,352512.0
10789392,153779.0,401186.33897808794,348476.0,290816.0,287122.0756997096,286865.0548020132,307072.0
11724419,471166.0,401186.33897808794,348476.0,381952.0,384610.1455250538,385149.98971476336,405296.0
13047951,91466.0,401186.33897808794,348476.0,359424.0,359828.5649535322,361206.7072735927,321312.0
11440904,265000.0,401186.33897808794,348476.0,314368.0,318139.30743100226,318389.8218806224,300624.0
12289643,270561.0,401186.33897808794,348476.0,362496.0,357721.09600128396,358910.8426328307,353152.0
12097022,626981.0,401186.33897808794,348476.0,310272.0,306740.44746022526,306983.9192680852,377632.0
10973103,59472.0,401186.33897808794,348476.0,182272.0,179926.11322090751,178148.21358315332,223392.0
11866732,505078.0,401186.33897808794,348476.0,461824.0,465336.25775243365,467675.6615463525,506240.0
11152805,67470.0,401186.33897808794,348476.0,265216.0,262694.94897941465,263161.6894111315,287008.0
13972184,400000.0,401186.33897808794,348476.0,343040.0,338055.82267797133,337659.3775609579,303984.0
14097534,813030.0,401186.33897808794,348476.0,318464.0,312662.0320001901,312558.96759725874,265560.0
13056034,281662.0,401186.33897808794,348476.0,214016.0,215683.1801577633,216576.77315205196,225824.0
13095513,225000.0,401186.33897808794,348476.0,190464.0,191885.24872850103,189458.93312027177,193280.0
10798236,200153.0,401186.33897808794,348476.0,190464.0,194659.07925821922,195733.42186663597,211488.0
17118267,186291.0,401186.33897808794,348476.0,374784.0,374892.3587087555,373897.22898996243,273248.0
14281496,849825.0,401186.33897808794,348476.0,529408.0,534262.434428043,533718.9486335361,658432.0
10901322,779638.0,401186.33897808794,348476.0,438272.0,443626.09870045306,443627.183897042,470992.0
10722935,497308.0,401186.33897808794,348476.0,396288.0,401517.7978730272,402935.9239683098,424160.0
17093707,450455.0,401186.33897808794,348476.0,471040.0,474675.6358231824,474727.8533786214,379488.0
12998519,365803.0,401186.33897808794,348476.0,265216.0,261674.02258141717,261998.00359700032,274016.0
14415652,609893.0,401186.33897808794,348476.0,486400.0,481850.3782999963,482677.3826287794,482752.0
11440891,120733.0,401186.33897808794,348476.0,312320.0,315657.74375951965,315908.51240012597,297920.0
12663823,223833.0,401186.33897808794,348476.0,390144.0,385206.351820984,387310.31958275987,380032.0
11284463,198000.0,401186.33897808794,348476.0,118784.0,117913.56713412888,118775.88955820823,101632.0
14141391,401184.0,401186.33897808794,348476.0,497664.0,495486.41907696193,495647.5497213298,464000.0
12943034,247622.0,401186.33897808794,348476.0,338944.0,343504.88308745413,344500.1774608538,332080.0
14028116,410273.0,401186.33897808794,348476.0,445440.0,446738.1332840912,447122.97475456947,414752.0
12070953,867000.0,401186.33897808794,348476.0,337920.0,343378.44251774455,344158.81325118267,387920.0
14180106,197803.0,401186.33897808794,348476.0,380928.0,379071.36397086177,379578.2612274111,369664.0
14705781,220195.0,401186.33897808794,348476.0,366592.0,373586.054171073,373719.40174337797,361440.0
10996696,41370.0,401186.33897808794,348476.0,203776.0,205092.17693622096,204606.14900340437,251400.0
11784247,599612.0,401186.33897808794,348476.0,425984.0,433037.94638189184,432828.2811632337,462048.0
10735697,865468.0,401186.33897808794,348476.0,567296.0,570588.0846923391,570924.5672553913,575744.0
13024040,259740.0,401186.33897808794,348476.0,200704.0,196287.14360350126,195470.10272109282,208616.0
12014814,244557.0,401186.33897808794,348476.0,231424.0,235529.18542568057,236704.05580309613,247608.0
10961352,403192.0,401186.33897808794,348476.0,545792.0,549261.3402057282,548025.6538754205,622272.0
13880945,198063.0,401186.33897808794,348476.0,214016.0,211083.10121370803,208357.54613612732,193424.0
17162904,255657.0,401186.33897808794,348476.0,398336.0,393467.00760135084,393729.66131530213,440288.0
17278855,141225.0,401186.33897808794,348476.0,312320.0,309699.24725221354,308920.270225523,280688.0
11059214,248287.0,401186.33897808794,348476.0,391168.0,392657.62414546404,393435.67082417017,419344.0
14473746,427967.0,401186.33897808794,348476.0,575488.0,578301.5938029591,579644.5283854872,504896.0
12607894,80311.0,401186.33897808794,348476.0,405504.0,411876.3875742587,413406.73471306637,382752.0
10918164,976841.0,401186.33897808794,348476.0,602112.0,604217.3993395593,603450.5954106313,633888.0
10882514,115722.0,401186.33897808794,348476.0,209920.0,201718.35675609362,198323.16237628093,249328.0
11285375,78513.0,401186.33897808794,348476.0,99328.0,95958.01515862916,96717.25408068352,106368.0
14370594,650609.0,401186.33897808794,348476.0,730112.0,736653.4029657023,734387.2597749091,733952.0
10851205,112869.0,401186.33897808794,348476.0,288768.0,286735.23290061945,287109.29758441355,317008.0
14243143,479793.0,401186.33897808794,348476.0,530432.0,526665.9271673746,531466.4351452364,484160.0
10940076,493380.0,401186.33897808794,348476.0,265216.0,264428.3030038766,264634.670007471,305144.0
17136247,49611.0,401186.33897808794,348476.0,339968.0,337460.61448945885,336687.6959529711,277840.0
11094475,508507.0,401186.33897808794,348476.0,238592.0,240468.22310497737,239206.1947924793,273432.0
17255522,188978.0,401186.33897808794,348476.0,307200.0,308425.9210079572,308046.8167222373,299360.0
10720398,323614.0,401186.33897808794,348476.0,256000.0,254633.58944226135,253172.3503831285,261120.0
12276218,193793.0,401186.33897808794,348476.0,302080.0,294475.55466901057,293177.29581312754,286776.0
10992771,209175.0,401186.33897808794,348476.0,264192.0,266534.35749006004,267023.82528759434,300928.0
14601848,376667.0,401186.33897808794,348476.0,462848.0,462154.3744966035,461988.3366454233,448576.0
14426032,328201.0,401186.33897808794,348476.0,439296.0,440072.07888153644,440204.82604051527,342848.0
14691324,465372.0,401186.33897808794,348476.0,513024.0,516415.11880918615,516440.3041915822,578048.0
14402749,416215.0,401186.33897808794,348476.0,563200.0,558303.8662154947,558499.6946596507,533056.0
12731152,379259.0,401186.33897808794,348476.0,379904.0,379336.9315152894,380076.7247832676,358368.0
14215623,280702.0,401186.33897808794,348476.0,403456.0,407611.5672056923,408000.0033704163,371488.0
11687563,550550.0,401186.33897808794,348476.0,458752.0,461166.46867887815,461099.36503386835,428032.0
14599471,397998.0,401186.33897808794,348476.0,468992.0,468021.2977808084,467752.3037684938,534464.0
12514209,522321.0,401186.33897808794,348476.0,744448.0,745824.4780819222,744916.0358302417,945472.0
11873455,564575.0,401186.33897808794,348476.0,527360.0,533522.1127601081,532462.0437048331,615744.0
17178715,520519.0,401186.33897808794,348476.0,720896.0,721691.8342566071,720538.2477984629,745088.0
12134569,322613.0,401186.33897808794,348476.0,571392.0,574332.7076810176,573358.2838370199,522368.0
17118984,351343.0,401186.33897808794,348476.0,503808.0,502910.57507511764,502413.73279582424,456256.0
12043491,488607.0,401186.33897808794,348476.0,235520.0,232930.94230028772,232938.6963100463,264856.0
10907827,712557.0,401186.33897808794,348476.0,362496.0,361241.4028681124,361794.3830797649,394616.0
13855162,424248.0,401186.33897808794,348476.0,323584.0,325032.75773346005,325382.38698981295,306992.0
11046787,81961.0,401186.33897808794,348476.0,311296.0,313096.41256784345,313780.1015077446,363376.0
14605750,255845.0,401186.33897808794,348476.0,344064.0,342568.3075286215,343334.01004973863,351520.0
12056444,269146.0,401186.33897808794,348476.0,335872.0,332871.07638176007,333893.2346766095,384808.0
14753151,221862.0,401186.33897808794,348476.0,330752.0,337063.3110597391,336502.4189912286,302560.0
12548321,235000.0,401186.33897808794,348476.0,285696.0,284475.3941372117,285497.0323789587,224904.0
12733839,95218.0,401186.33897808794,348476.0,332800.0,334100.05220628215,335347.564157126,334496.0
11582675,609149.0,401186.33897808794,348476.0,321536.0,319307.3910560544,319687.4173474865,311952.0
12152094,205206.0,401186.33897808794,348476.0,174080.0,172808.6709430982,170692.2131086184,273368.0
10764848,184689.0,401186.33897808794,348476.0,343040.0,341920.0719026519,342116.6732535144,356736.0
12922016,48692.0,401186.33897808794,348476.0,238592.0,238808.40078958718,240139.37016172401,234416.0
12264788,32666.0,401186.33897808794,348476.0,283648.0,283044.0629968011,280574.0533178793,285440.0
11054615,460811.0,401186.33897808794,348476.0,290816.0,291878.79170129885,292124.06437168055,321504.0
12051895,983756.0,401186.33897808794,348476.0,633856.0,631311.439073007,631812.6549386439,655952.0
13058986,365817.0,401186.33897808794,348476.0,533504.0,533586.0977922422,534247.6723709531,526080.0
11398000,210982.0,401186.33897808794,348476.0,246784.0,246966.4603704811,246036.90474151162,306784.0
12974050,330687.0,401186.33897808794,348476.0,233472.0,236539.40081787115,237342.42389995934,272080.0
10942371,222194.0,401186.33897808794,348476.0,307200.0,310506.81707065605,311304.04386031226,361984.0
14465914,738029.0,401186.33897808794,348476.0,662528.0,664265.5737552255,665600.0729086197,605440.0
13048194,679887.0,401186.33897808794,348476.0,404480.0,404366.98610932654,405558.75453212025,348016.0
17107705,278080.0,401186.33897808794,348476.0,407552.0,406778.14517585706,406488.72629968333,323328.0
14662730,284721.0,401186.33897808794,348476.0,362496.0,366951.53498652147,367164.29973105626,332704.0
12287117,280000.0,401186.33897808794,348476.0,281600.0,281074.8445597306,280271.06815187517,295352.0
12296318,282000.0,401186.33897808794,348476.0,263168.0,257328.7187612943,256464.86621008388,270760.0
11604753,338830.0,401186.33897808794,348476.0,339968.0,333396.2407854353,333859.08049981133,358776.0
13000409,54624.0,401186.33897808794,348476.0,246784.0,243772.61427710805,243860.2372103746,262240.0
10842684,30399.0,401186.33897808794,348476.0,134144.0,137877.70638631447,139673.1934207633,280280.0
17158017,911267.0,401186.33897808794,348476.0,641024.0,643631.3968906924,643617.9661536078,633856.0
14366572,692805.0,401186.33897808794,348476.0,453632.0,452430.58941070957,452511.15980191494,597632.0
12266857,323000.0,401186.33897808794,348476.0,282624.0,281739.3844920607,279738.9962372921,282024.0
14438950,362471.0,401186.33897808794,348476.0,716800.0,720242.5858982066,720082.2843180671,685504.0
12273536,245000.0,401186.33897808794,348476.0,261120.0,254428.47861535032,250123.19602036604,268888.0
14741007,433681.0,401186.33897808794,348476.0,376832.0,379096.9892882982,378974.07022923057,434304.0
14305047,252760.0,401186.33897808794,348476.0,584704.0,589376.9687387393,590579.1390102442,567808.0
14068558,931010.0,401186.33897808794,348476.0,629760.0,628130.3310220763,627407.1405578179,629984.0
17198345,383145.0,401186.33897808794,348476.0,427008.0,430472.3660065365,430010.07622277725,422304.0
11873735,313182.0,401186.33897808794,348476.0,477184.0,474248.63470439066,473581.33880891994,553664.0
12061814,372313.0,401186.33897808794,348476.0,321536.0,321654.79905977985,322849.2178148327,329408.0
17153905,895449.0,401186.33897808794,348476.0,841728.0,846345.3138425329,842345.5078565611,878144.0
17297000,82778.0,401186.33897808794,348476.0,425984.0,421564.9357878222,421710.0538403953,418864.0
17205773,80024.0,401186.33897808794,348476.0,399360.0,401955.46242300153,402116.87011306843,389760.0
12438302,557000.0,401186.33897808794,348476.0,349184.0,352358.2656784991,352293.4372776009,328848.0
14530947,87986.0,401186.33897808794,348476.0,425984.0,429331.0646488753,429691.1846040306,259872.0
11281956,219000.0,401186.33897808794,348476.0,151552.0,148957.17026655353,149667.62058513967,107328.0
10734723,773238.0,401186.33897808794,348476.0,583680.0,588461.5461406843,588720.3562989468,594240.0
11437141,74192.0,401186.33897808794,348476.0,390144.0,391632.0780412585,391854.53956633306,372688.0
11902536,288953.0,401186.33897808794,348476.0,259072.0,264320.45579154533,265667.48517092946,258552.0
12700225,338017.0,401186.33897808794,348476.0,661504.0,659384.2394930143,657029.404935746,616936.0
12487982,419733.0,401186.33897808794,348476.0,374784.0,374109.35658577207,374474.5629220473,342624.0
14507276,773000.0,401186.33897808794,348476.0,720896.0,727928.9087256035,724351.3599911822,669056.0
14255247,522293.0,401186.33897808794,348476.0,300032.0,298978.32455083576,298629.1330285406,245344.0
12667779,785167.0,401186.33897808794,348476.0,620544.0,618840.7262431299,617947.9818081451,593664.0
14628951,592325.0,401186.33897808794,348476.0,501760.0,499004.1136577284,498730.67052067467,563584.0
12038602,1038968.0,401186.33897808794,348476.0,613376.0,614839.223895072,615183.562754851,610112.0
12867504,741812.0,401186.33897808794,348476.0,311296.0,309120.18287170085,310579.9582898749,268352.0
14107418,188253.0,401186.33897808794,348476.0,328704.0,323080.71691893437,322688.7375711016,313056.0
14298907,888893.0,401186.33897808794,348476.0,585728.0,585412.5901248509,584916.5075879577,603520.0
13910343,461938.0,401186.33897808794,348476.0,402432.0,398566.5017021779,399429.69835116743,362112.0
17218197,356624.0,401186.33897808794,348476.0,355328.0,355462.22217651515,355122.6795012253,332032.0
14363955,556000.0,401186.33897808794,348476.0,459776.0,456418.934140231,456344.06801145704,419264.0
14281167,969291.0,401186.33897808794,348476.0,757760.0,757591.9476231878,758011.5453104917,920192.0
12445973,260000.0,401186.33897808794,348476.0,145408.0,149700.1015487939,151187.30357646948,168272.0
11554417,465675.0,401186.33897808794,348476.0,643072.0,639437.0077863468,638406.5093943665,646240.0
13856479,55833.0,401186.33897808794,348476.0,329728.0,333298.5398783428,334174.44170729,315672.0
11334671,175000.0,401186.33897808794,348476.0,104448.0,113217.20752209675,114346.30925794295,109536.0
17162416,300000.0,401186.33897808794,348476.0,292864.0,284490.68568956875,280233.17791085166,206528.0
11091494,406000.0,401186.33897808794,348476.0,378880.0,383872.0225613762,384340.6072042369,382784.0
12818637,324206.0,401186.33897808794,348476.0,278528.0,273321.27106881357,273538.73735251476,274784.0
11623455,480409.0,401186.33897808794,348476.0,277504.0,274687.56709836447,275800.07442709303,276056.0
12116964,759000.0,401186.33897808794,348476.0,292864.0,288328.6982262438,289343.3142642914,326504.0
12491308,159415.0,401186.33897808794,348476.0,292864.0,293997.9975949947,292814.09655687923,248392.0
13876570,67857.0,401186.33897808794,348476.0,343040.0,343984.63695991033,345507.1420805921,324768.0
10890361,42397.0,401186.33897808794,348476.0,220160.0,220597.78355281858,218691.7561311066,260240.0
12795795,440562.0,401186.33897808794,348476.0,324608.0,324940.0102633577,326331.5280317608,326096.0
14679327,116677.0,401186.33897808794,348476.0,368640.0,369757.89430507354,370003.9632394335,325536.0
11435431,100063.0,401186.33897808794,348476.0,357376.0,358865.65863110597,359614.8419013837,348432.0
